file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,storage_fluxes,vertical_advection_fluxesgas_densities_concentrations_and_timelagsair_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,statistical_flags,,,,,,,,,,,,spikes,,,,variances,,,,covariances
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],[m+1K+1s-1]
SE-Htm_sonic_profile_2020-06-17_1400.dat,2020-06-17,14:30,169.6040,1,18000,18000,-0.750438E-01,1,118.075,0,4.85365,291.782,291.782,99889.2,1.19266,1005.52,0.242857E-01,-9999,-9999,-9999,2140.96,-9999,-9999,-9999,-9999,-1.35328,0.245921,-0.126811,1.38127,-0.718770E-13,-0.278815E-14,1.38127,4.31339,8.96296,169.700,-5.26756,-9999,0.250841,0.783966,-11.6330,-1.49059,-9999,-0.392510,0,70.6464,-10.7209,24.2506,60.3875,92.0947,129.164,193.511,-0.722809E-01,1.03823,114.866,1.02794,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,1,0,4,0.520842,0.786242,0.260849,0.140808,0.957820E-01
SE-Htm_sonic_profile_2020-06-17_1430.dat,2020-06-17,15:00,169.6249,1,18000,18000,-0.141151,1,154.520,0,9.27806,292.247,292.247,99889.2,1.19076,1005.53,0.243244E-01,-9999,-9999,-9999,2204.05,-9999,-9999,-9999,-9999,-0.892928,1.02625,-0.594278E-02,1.36034,-0.789874E-14,-0.661143E-14,1.36034,5.58494,50.5825,131.026,-0.250302,-9999,0.344294,0.711520,-22.9857,-0.754382,-9999,-0.374831,0,94.3556,-14.3188,32.3892,80.6537,123.002,172.512,258.455,-0.135895,1.03868,150.287,1.02817,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,1,0,2,0.770324,0.414344,0.238372,0.231654,0.125516
SE-Htm_sonic_profile_2020-06-17_1500.dat,2020-06-17,15:30,169.6457,1,18000,18000,-0.129900,1,199.665,0,2.89592,292.392,292.392,99889.2,1.19017,1005.53,0.243365E-01,-9999,-9999,-9999,2224.09,-9999,-9999,-9999,-9999,-0.962428,1.04780,0.133461E-01,1.42279,-0.176986E-13,-0.512985E-14,1.42279,4.60335,51.2665,132.568,0.537456,-9999,0.330369,0.784899,-15.7164,-1.10330,-9999,-0.505005,0,89.7445,-13.6191,30.8064,76.7123,116.991,164.082,245.824,-0.125221,1.03737,194.321,1.02750,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,11,0,7,0.687282,0.633747,0.248768,0.250988,0.162373
SE-Htm_sonic_profile_2020-06-17_1530.dat,2020-06-17,16:00,169.6665,1,18000,18000,0.550863E-01,0,58.0409,0,3.58973,292.573,292.573,99889.2,1.18944,1005.54,0.243515E-01,-9999,-9999,-9999,2249.15,-9999,-9999,-9999,-9999,-0.888558,0.374113,-0.103642,0.969659,0.152797E-13,0.321289E-13,0.969659,3.29319,24.6395,157.167,-6.13580,-9999,0.215204,0.556065,-14.9444,-1.16030,-9999,-0.225498,0,77.6903,-11.7898,26.6686,66.4085,101.277,142.043,212.806,0.524472E-01,1.05032,56.0960,1.03467,800009999,800009999,800009999,800009999,800019999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.467500,0.493238,0.151391,0.100637,0.469020E-01
SE-Htm_sonic_profile_2020-06-17_1600.dat,2020-06-17,16:30,169.6873,1,18000,17997,-0.778820E-01,0,25.1023,1,-7.38564,292.202,292.202,99889.2,1.19095,1005.53,0.243207E-01,-9999,-9999,-9999,2197.91,-9999,-9999,-9999,-9999,-0.565014,-0.773032,0.175774E-01,0.957669,0.569003E-13,0.322197E-14,0.957669,3.96415,305.044,233.837,1.05169,-9999,0.255724,0.592310,-57.9775,-0.299082,-9999,-0.819698E-01,0,98.8092,-14.9947,33.9180,84.4606,128.808,180.655,270.654,-0.741160E-01,1.05081,24.2544,1.03496,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,1,4,0,7,0.804250,0.263186,0.117184,0.187869,0.202536E-01
SE-Htm_sonic_profile_2020-06-17_1630.dat,2020-06-17,17:00,169.7082,1,18000,17949,-0.302517,1,39.9205,0,-22.0286,291.103,291.103,99889.2,1.19545,1005.50,0.242291E-01,-9999,-9999,-9999,2051.61,-9999,-9999,-9999,-9999,-1.54748,-1.25067,0.345479E-02,1.98969,-0.483163E-13,-0.124336E-14,1.98969,5.36856,321.411,218.945,0.994851E-01,-9999,0.503049,0.817654,-277.510,-0.624843E-01,-9999,-0.660197E-01,0,116.301,-17.6492,39.9224,99.4125,151.610,212.636,318.567,-0.293944,1.02917,38.9871,1.02394,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,3,1,8,0.809245,0.524363,0.301701,0.465888E-01,0.324346E-01
SE-Htm_sonic_profile_2020-06-17_1700.dat,2020-06-17,17:30,169.7290,1,18000,17945,-0.239904,0,63.0990,0,-1.02307,291.052,291.052,99889.2,1.19566,1005.50,0.242249E-01,-9999,-9999,-9999,2045.03,-9999,-9999,-9999,-9999,-1.46612,-1.01065,-0.479003E-01,1.78135,0.811590E-14,-0.199136E-14,1.78135,4.89500,323.235,214.580,-1.54086,-9999,0.447936,0.798991,-123.957,-0.139888,-9999,-0.117170,0,107.993,-16.3883,37.0704,92.3106,140.780,197.445,295.809,-0.232562,1.03157,61.5696,1.02484,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,8,0,3,0.790294,0.519773,0.287913,0.456691E-01,0.512128E-01
SE-Htm_sonic_profile_2020-06-17_1730.dat,2020-06-17,18:00,169.7498,1,18000,17905,-0.261967,1,67.7497,0,-1.74303,290.965,290.965,99889.2,1.19601,1005.50,0.242176E-01,-9999,-9999,-9999,2033.87,-9999,-9999,-9999,-9999,-1.32100,-1.23599,-0.238168E-01,1.80922,0.263134E-13,-0.681397E-14,1.80922,5.01248,317.500,223.096,-0.754270,-9999,0.468011,0.806119,-131.675,-0.131688,-9999,-0.120375,0,108.099,-16.4044,37.1068,92.4012,140.918,197.639,296.099,-0.254037,1.03122,66.1168,1.02470,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,2,0,7,0.656239,0.642473,0.313527,0.481431E-01,0.549788E-01
SE-Htm_sonic_profile_2020-06-17_1800.dat,2020-06-17,18:30,169.7707,1,18000,17915,-0.210341,0,41.6890,0,-3.19338,290.806,290.806,99889.2,1.19667,1005.49,0.242044E-01,-9999,-9999,-9999,2013.56,-9999,-9999,-9999,-9999,-1.70824,-1.13159,-0.533268E-01,2.04973,-0.249847E-13,0.569236E-14,2.04973,4.93894,327.836,213.522,-1.49080,-9999,0.419252,0.709209,-153.832,-0.112721,-9999,-0.826404E-01,0,105.913,-16.0728,36.3566,90.5332,138.069,193.643,290.113,-0.204499,1.02857,40.7219,1.02375,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,4,0,3,0.683989,0.469647,0.264783,0.330530E-01,0.338435E-01
SE-Htm_sonic_profile_2020-06-17_1830.dat,2020-06-17,19:00,169.7915,1,18000,17907,-0.180943,0,42.2627,0,-0.770258E-01,290.802,290.802,99889.2,1.19668,1005.49,0.242041E-01,-9999,-9999,-9999,2013.07,-9999,-9999,-9999,-9999,-1.30317,-0.837625,-0.401804E-01,1.54967,-0.108537E-14,-0.481831E-14,1.54967,4.04715,326.980,212.731,-1.48575,-9999,0.388850,0.569011,-121.068,-0.143226,-9999,-0.903268E-01,0,109.785,-16.6603,37.6857,93.8427,143.116,200.722,300.719,-0.174821,1.03502,41.1774,1.02636,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,2,0,15,0.576448,0.353356,0.208219,0.335345E-01,0.342216E-01
SE-Htm_sonic_profile_2020-06-17_1900.dat,2020-06-17,19:30,169.8123,1,18000,17876,-0.104577,0,7.28989,1,-7.97812,290.405,290.405,99889.2,1.19832,1005.48,0.241710E-01,-9999,-9999,-9999,1963.19,-9999,-9999,-9999,-9999,-1.54920,-0.720589,-0.106879,1.71193,0.130292E-13,-0.366653E-14,1.71193,4.88307,335.273,204.945,-3.57942,-9999,0.295414,0.529364,-307.758,-0.563430E-01,-9999,-0.204805E-01,0,94.2817,-14.3076,32.3638,80.5905,122.906,172.377,258.252,-0.101284,1.03251,7.11050,1.02523,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,9,1,11,0.526077,0.356815,0.175837,0.404945E-01,0.590136E-02
SE-Htm_sonic_profile_2020-06-17_1930.dat,2020-06-17,20:00,169.8332,1,18000,17905,-0.107665,0,3.75984,2,-7.73084,290.020,290.020,99889.2,1.19991,1005.48,0.241390E-01,-9999,-9999,-9999,1915.96,-9999,-9999,-9999,-9999,-1.48867,-0.589415,-0.740262E-01,1.60282,0.363818E-13,0.184954E-14,1.60282,3.93423,337.382,201.600,-2.64714,-9999,0.299546,0.484733,-622.089,-0.278738E-01,-9999,-0.104037E-01,0,100.242,-15.2122,34.4099,85.6856,130.676,183.275,274.579,-0.104111,1.03414,3.66474,1.02595,800009999,811119999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,9,0,7,0.509911,0.304454,0.155101,0.326162E-01,0.303755E-02
SE-Htm_sonic_profile_2020-06-17_2000.dat,2020-06-17,20:30,169.8540,1,18000,17985,-0.865522E-01,0,6.25941,1,-6.87706,289.678,289.678,99889.2,1.20132,1005.47,0.241106E-01,-9999,-9999,-9999,1874.83,-9999,-9999,-9999,-9999,-1.42335,-0.315529,-0.146505E-01,1.45798,0.960449E-14,-0.142720E-13,1.45798,3.56730,346.815,192.499,-0.575747,-9999,0.268416,0.415212,-268.858,-0.644951E-01,-9999,-0.193062E-01,0,91.4997,-13.8854,31.4089,78.2126,119.279,167.291,250.632,-0.834901E-01,1.03668,6.09392,1.02716,800009999,800019999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,5,0,20,0.388559,0.285412,0.156453,0.179144E-01,0.504509E-02
SE-Htm_sonic_profile_2020-06-17_2030.dat,2020-06-17,21:00,169.8748,1,18000,17999,-0.787305E-01,0,3.77796,1,-7.29827,289.316,289.316,99889.2,1.20283,1005.46,0.240804E-01,-9999,-9999,-9999,1832.08,-9999,-9999,-9999,-9999,-1.21346,-0.693505,-0.193605E-01,1.39778,-0.435371E-13,-0.645997E-14,1.39778,3.86413,330.168,209.748,-0.793621,-9999,0.255841,0.364822,-385.725,-0.449543E-01,-9999,-0.122101E-01,0,98.0527,-14.8799,33.6583,83.8140,127.822,179.272,268.582,-0.758571E-01,1.03788,3.67592,1.02776,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,8,5,0,13,0.332192,0.277887,0.119566,0.235030E-01,0.303948E-02
SE-Htm_sonic_profile_2020-06-17_2100.dat,2020-06-17,21:30,169.8956,0,18000,18000,-0.611956E-01,0,-4.27733,0,-6.38095,289.000,289.000,99889.2,1.20414,1005.45,0.240541E-01,-9999,-9999,-9999,1795.44,-9999,-9999,-9999,-9999,-1.12418,-0.249472,-0.189800E-01,1.15169,-0.286717E-13,-0.425431E-14,1.15169,3.15585,347.703,192.512,-0.944286,-9999,0.225435,0.298699,233.084,0.743939E-01,-9999,0.156716E-01,0,91.2227,-13.8434,31.3138,77.9758,118.918,166.784,249.873,-0.601198E-01,1.01789,-4.21996,1.01360,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,3,0,17,0.296553,0.189646,0.111199,0.292752E-01,-0.348553E-02
SE-Htm_sonic_profile_2020-06-17_2130.dat,2020-06-17,22:00,169.9165,0,18000,18000,-0.680485E-01,0,-8.30445,1,-5.37434,288.734,288.734,99889.2,1.20525,1005.45,0.240320E-01,-9999,-9999,-9999,1765.12,-9999,-9999,-9999,-9999,-1.29977,-0.370235,-0.749611E-02,1.35149,0.396931E-15,0.142436E-13,1.35149,3.39183,343.582,195.899,-0.317795,-9999,0.237613,0.276195,140.578,0.123348,-9999,0.288406E-01,0,94.8290,-14.3907,32.5517,81.0584,123.619,173.378,259.751,-0.670448E-01,1.01497,-8.18689,1.01436,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,5,0,46,0.236827,0.203437,0.112125,0.165472E-01,-0.675588E-02
SE-Htm_sonic_profile_2020-06-17_2200.dat,2020-06-17,22:30,169.9373,0,18000,18000,-0.542441E-01,0,-5.80441,0,-4.54185,288.509,288.509,99889.2,1.20619,1005.44,0.240133E-01,-9999,-9999,-9999,1739.86,-9999,-9999,-9999,-9999,-1.09824,-0.240631,0.167403E-01,1.12442,0.131182E-13,0.326794E-14,1.12442,3.20840,346.564,192.359,0.853049,-9999,0.212065,0.239259,142.976,0.121279,-9999,0.225693E-01,0,90.9364,-13.8000,31.2155,77.7311,118.545,166.261,249.089,-0.533651E-01,1.01647,-5.72583,1.01372,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,6,7,2,27,0.236745,0.142596,0.991762E-01,0.238423E-01,-0.472135E-02
SE-Htm_sonic_profile_2020-06-17_2230.dat,2020-06-17,23:00,169.9581,0,18000,18000,-0.251659E-01,0,-0.578673,1,-6.01871,288.212,288.212,99889.2,1.20744,1005.43,0.239885E-01,-9999,-9999,-9999,1706.91,-9999,-9999,-9999,-9999,-1.18134,-0.136822,0.211719E-01,1.18943,-0.310646E-13,-0.229778E-15,1.18943,2.65944,352.464,186.607,1.01993,-9999,0.144369,0.124259,452.485,0.383217E-01,-9999,0.330173E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.246868E-01,1.01941,-0.570887,1.01364,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,15,2,23,0.118543,0.989645E-01,0.310098E-01,0.144985E-01,-0.470254E-03
SE-Htm_sonic_profile_2020-06-17_2300.dat,2020-06-17,23:30,169.9790,0,18000,18000,-0.228662E-01,1,-0.166956,2,-5.11252,287.959,287.959,99889.2,1.20850,1005.43,0.239675E-01,-9999,-9999,-9999,1679.38,-9999,-9999,-9999,-9999,-0.848560,-0.645174,-0.220411E-01,1.06620,0.637623E-13,-0.662361E-15,1.06620,1.99090,320.717,217.246,-1.18453,-9999,0.137554,0.103164,1356.54,0.127825E-01,-9999,0.998921E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.223452E-01,1.02331,-0.164613,1.01423,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,9,8,0,10,0.701934E-01,0.115349,0.207858E-01,0.808462E-02,-0.135478E-03
SE-Htm_sonic_profile_2020-06-17_2330.dat,2020-06-18,00:00,170.0000,0,18000,18000,-0.311357E-01,0,-12.6858,1,-9.54232,287.489,287.489,99889.2,1.21047,1005.42,0.239283E-01,-9999,-9999,-9999,1629.11,-9999,-9999,-9999,-9999,-0.998456,-1.00766,-0.302961E-01,1.41888,-0.213547E-13,-0.440335E-14,1.41888,2.55949,313.703,225.263,-1.22348,-9999,0.160381,0.165519,28.2974,0.612778,-9999,0.649925E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.306772E-01,1.01495,-12.3853,1.02426,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,7,0,7,0.150349,0.142252,0.384364E-01,0.438210E-01,-0.101766E-01
SE-Htm_sonic_profile_2020-06-18_0000.dat,2020-06-18,00:30,170.0208,0,18000,18000,-0.243448E-01,0,-5.75222,0,-7.33572,287.128,287.128,99889.2,1.21200,1005.41,0.238983E-01,-9999,-9999,-9999,1591.42,-9999,-9999,-9999,-9999,-1.00567,-0.976523,-0.102506E-01,1.40181,0.800305E-13,0.687010E-15,1.40181,2.64358,315.175,224.157,-0.418970,-9999,0.141727,0.143049,43.0651,0.402647,-9999,0.333073E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.240137E-01,1.01379,-5.64092,1.01973,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,6,0.126873,0.118667,0.405582E-01,0.234351E-01,-0.462920E-02
SE-Htm_sonic_profile_2020-06-18_0030.dat,2020-06-18,01:00,170.0416,0,18000,18000,-0.226355E-01,0,5.69755,1,-7.56931,286.756,286.756,99889.2,1.21357,1005.40,0.238673E-01,-9999,-9999,-9999,1553.38,-9999,-9999,-9999,-9999,-0.478809,-1.30933,-0.314242E-01,1.39448,-0.291152E-13,-0.615313E-14,1.39448,2.69483,288.985,249.913,-1.29125,-9999,0.136572,0.189194,-38.9046,-0.445705,-9999,-0.341917E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.218080E-01,1.03795,5.54347,1.02779,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,9,6,1,20,0.197502,0.139021,0.418659E-01,0.217945E-01,0.454337E-02
SE-Htm_sonic_profile_2020-06-18_0100.dat,2020-06-18,01:30,170.0624,0,18000,18000,-0.688369E-01,0,5.76648,0,-6.44223,286.439,286.439,99889.2,1.21491,1005.39,0.238410E-01,-9999,-9999,-9999,1521.67,-9999,-9999,-9999,-9999,-1.02527,-1.18769,-0.185061E-01,1.56912,0.982402E-13,0.381012E-14,1.56912,3.29779,311.864,229.198,-0.675760,-9999,0.238034,0.302797,-203.518,-0.852015E-01,-9999,-0.198332E-01,0,110.681,-16.7962,37.9932,94.6083,144.284,202.360,303.172,-0.665289E-01,1.03469,5.61924,1.02620,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,5,3,0,30,0.287870,0.241268,0.764560E-01,0.163403E-01,0.460042E-02
SE-Htm_sonic_profile_2020-06-18_0130.dat,2020-06-18,02:00,170.0833,0,18000,18000,-0.545426E-01,1,4.08701,0,-7.09451,286.091,286.091,99889.2,1.21639,1005.39,0.238120E-01,-9999,-9999,-9999,1487.46,-9999,-9999,-9999,-9999,-1.21486,-0.619583,0.719056E-02,1.36375,-0.352756E-13,-0.816786E-15,1.36375,3.16496,332.940,207.022,0.302102,-9999,0.211754,0.210073,-202.155,-0.857758E-01,-9999,-0.157822E-01,0,115.806,-17.5740,39.7524,98.9891,150.965,211.730,317.210,-0.525153E-01,1.03860,3.97519,1.02813,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,8,10,0,19,0.189125,0.176988,0.540323E-01,0.373333E-01,0.325052E-02
SE-Htm_sonic_profile_2020-06-18_0200.dat,2020-06-18,02:30,170.1041,0,18000,18000,-0.371408E-01,1,0.335595,0,-8.88757,285.656,285.656,99889.2,1.21824,1005.38,0.237757E-01,-9999,-9999,-9999,1445.61,-9999,-9999,-9999,-9999,-1.24184,-0.594036,-0.478717E-01,1.37744,0.349169E-13,0.461902E-14,1.37744,2.72709,333.302,205.564,-1.99166,-9999,0.174606,0.132398,-1380.23,-0.125632E-01,-9999,-0.156926E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.357705E-01,1.03831,0.326462,1.02798,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,7,0,6,0.123203,0.979587E-01,0.436352E-01,0.153515E-01,0.266544E-03
SE-Htm_sonic_profile_2020-06-18_0230.dat,2020-06-18,03:00,170.1249,0,18000,18000,-0.272791E-01,1,-6.79778,1,-1.43969,285.585,285.585,99889.2,1.21854,1005.38,0.237699E-01,-9999,-9999,-9999,1438.93,-9999,-9999,-9999,-9999,-0.334999,-1.00702,-0.359194E-01,1.06188,0.252761E-13,0.467308E-14,1.06188,1.98000,287.150,251.599,-1.93847,-9999,0.149622,0.849608E-01,42.8752,0.404429,-9999,0.370854E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.269109E-01,1.01368,-6.68825,1.01638,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,2,0,9,0.742172E-01,0.737415E-01,0.219628E-01,0.108248E-01,-0.545938E-02
SE-Htm_sonic_profile_2020-06-18_0300.dat,2020-06-18,03:30,170.1458,0,18000,18000,-0.133802E-01,0,-10.5035,0,-2.66149,285.455,285.455,99889.2,1.21910,1005.37,0.237590E-01,-9999,-9999,-9999,1426.66,-9999,-9999,-9999,-9999,-0.319466,-1.43418,-0.600539E-01,1.47056,0.839204E-13,-0.523066E-14,1.47056,2.40062,281.084,257.442,-2.34046,-9999,0.104764,0.141634,9.52550,1.82038,-9999,0.818008E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.130477E-01,1.02548,-10.0078,1.04954,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,5,6,0,1,0.914174E-01,0.164267,0.275841E-01,0.487144E-01,-0.816527E-02
SE-Htm_sonic_profile_2020-06-18_0330.dat,2020-06-18,04:00,170.1666,1,18000,18000,-0.131191E-01,0,-11.8964,0,-13.0299,284.818,284.818,99889.2,1.22182,1005.36,0.237061E-01,-9999,-9999,-9999,1368.03,-9999,-9999,-9999,-9999,-0.999211E-01,-1.75355,-0.666167E-01,1.75766,-0.629213E-13,-0.139074E-14,1.75766,3.16470,272.175,266.739,-2.17207,-9999,0.103621,0.166222,8.13781,2.13079,-9999,0.934630E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.126960E-01,1.03332,-11.1557,1.06640,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,33,0,1,0.117312,0.165978,0.491553E-01,0.182554,-0.908173E-02
SE-Htm_sonic_profile_2020-06-18_0400.dat,2020-06-18,04:30,170.1874,1,18000,18000,-0.199643E-01,0,-9.97184,1,-11.3937,284.263,284.263,99889.2,1.22421,1005.35,0.236598E-01,-9999,-9999,-9999,1318.61,-9999,-9999,-9999,-9999,-0.385434,-2.07221,-0.114801,2.11087,-0.141288E-13,-0.109597E-13,2.11087,3.06884,280.212,259.463,-3.11760,-9999,0.127702,0.116850,18.1718,0.954226,-9999,0.634460E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.195010E-01,1.02375,-9.53231,1.04611,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,49,39,6,11,0.145874,0.587701E-01,0.290561E-01,0.419148E-01,-0.774507E-02
SE-Htm_sonic_profile_2020-06-18_0430.dat,2020-06-18,05:00,170.2083,1,18000,18000,-0.403935E-01,1,-7.58499,1,2.55605,284.388,284.388,99889.2,1.22367,1005.35,0.236702E-01,-9999,-9999,-9999,1329.56,-9999,-9999,-9999,-9999,-0.460194,-2.02596,-0.853256E-01,2.07932,0.526598E-13,0.109222E-13,2.07932,3.18937,283.146,257.203,-2.35181,-9999,0.181687,0.131035,68.8008,0.252032,-9999,0.339350E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.398248E-01,1.01428,-7.41879,1.02240,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,65,25,0,26,0.163092,0.631192E-01,0.358587E-01,0.396563E-01,-0.603045E-02
SE-Htm_sonic_profile_2020-06-18_0500.dat,2020-06-18,05:30,170.2291,1,18000,18000,-0.565566E-01,0,-31.0527,1,10.8015,284.915,284.915,99889.2,1.22141,1005.36,0.237141E-01,-9999,-9999,-9999,1376.83,-9999,-9999,-9999,-9999,-0.502843,-1.83837,-0.828839E-01,1.90770,0.220980E-13,-0.361641E-15,1.90770,3.49498,284.655,254.702,-2.49011,-9999,0.215185,0.214782,27.9202,0.621056,-9999,0.117518,0,110.228,-16.7275,37.8377,94.2213,143.693,201.532,301.932,-0.555720E-01,1.01772,-30.0876,1.03208,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,1,0,7,0.213347,0.153091,0.631260E-01,0.161022,-0.245022E-01
SE-Htm_sonic_profile_2020-06-18_0530.dat,2020-06-18,06:00,170.2499,1,18000,18000,-0.496055E-01,0,4.92715,1,18.8005,285.837,285.837,99889.2,1.21747,1005.38,0.237908E-01,-9999,-9999,-9999,1462.91,-9999,-9999,-9999,-9999,-0.409107,-1.33566,-0.611133E-01,1.39825,0.100043E-13,-0.541000E-14,1.39825,3.12144,286.594,252.970,-2.50503,-9999,0.201853,0.205643,-145.246,-0.119384,-9999,-0.199421E-01,0,108.119,-16.4075,37.1139,92.4188,140.945,197.677,296.156,-0.477955E-01,1.03787,4.79410,1.02775,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,3,0,34,0.227652,0.125339,0.582947E-01,0.658525E-01,0.391668E-02
SE-Htm_sonic_profile_2020-06-18_0600.dat,2020-06-18,06:30,170.2707,1,18000,18000,-0.140636,0,37.8478,0,15.1210,286.580,286.580,99889.2,1.21431,1005.40,0.238527E-01,-9999,-9999,-9999,1535.73,-9999,-9999,-9999,-9999,-0.625409,-1.49619,-0.651789E-01,1.62295,-0.760935E-13,-0.387247E-14,1.62295,4.37248,289.818,247.315,-2.30166,-9999,0.340317,0.517673,-90.6168,-0.191355,-9999,-0.910939E-01,0,108.860,-16.5199,37.3680,93.0517,141.910,199.030,298.184,-0.136035,1.03382,36.8957,1.02581,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,0,0,17,0.506797,0.365651,0.162898,0.584604E-01,0.302209E-01
